,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,Anjaw,1,0,0,1,10,13,17,0.0,11.0,0.0,1.0,33.0,107.0,93.0,109.0,21089,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1079,3,1066,21073,12706,9899,109,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
1,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,Changlang,36,0,22,99,220,212,53,1.0,210.0,0.0,53.0,814.0,2013.0,1822.0,552.0,147951,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,4082,22,3843,80840,102993,77699,552,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
2,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,East Kameng,3,0,0,19,33,38,5,0.0,27.0,0.0,2.0,364.0,385.0,204.0,133.0,78413,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1123,0,1096,53154,24916,19364,133,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
3,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,East Siang,19,0,0,69,98,81,21,7.0,101.0,0.0,26.0,459.0,1204.0,657.0,508.0,99019,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3352,17,3234,62936,61680,48089,508,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
4,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,Kamle,0,0,1,8,5,8,5,0.0,12.0,0.0,5.0,45.0,42.0,76.0,49.0,22256,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,525,0,517,6629,7978,5131,49,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
5,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,Kra Daadi,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0.0,47.0,63.0,63.0,0,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6071,6645,4301,63,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
6,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,Kurung Kumey,0,0,0,0,18,0,0,0.0,2.0,0.0,2.0,14.0,79.0,35.0,33.0,89717,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,515,1,512,9196,10599,7134,33,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
7,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,Lepa Rada,2,0,0,19,17,7,19,0.0,14.0,0.0,4.0,139.0,189.0,102.0,401.0,0,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,894,3,877,17031,14465,11514,401,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
8,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,Lohit,34,0,6,106,51,91,22,25.0,146.0,0.0,61.0,606.0,832.0,475.0,314.0,145538,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3109,27,2936,50965,35669,28606,314,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
9,2022-01-21,AR,532,0,132,1545,1638,1527,893,119.0,2576.0,0.0,753.0,9984.0,16448.0,10155.0,11637.0,Longding,0,0,0,4,117,57,3,0.0,23.0,0.0,2.0,77.0,1611.0,702.0,270.0,60000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,777,2,752,20089,23547,11943,270,0,2022-01-21 21:55:34,1504000,2022-01-21 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,58803,282,55861,1212422,867328,673418,11637,0,0.0,0.0
