,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-01-21,KA,Bagalkote,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35885,335,35126,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,0,30
1,2022-01-21,KA,Ballari,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,103820,1689,96855,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,0,30
2,2022-01-21,KA,Belagavi,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,84512,951,79902,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,0,30
3,2022-01-21,KA,Bengaluru Rural,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69615,896,62695,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,0,30
4,2022-01-21,KA,Bengaluru Urban,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1542092,16484,1302027,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,1,30
5,2022-01-21,KA,Bidar,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,26447,406,24603,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,4,30
6,2022-01-21,KA,Chamarajanagara,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,35446,505,33214,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,11,30
7,2022-01-21,KA,Chikkaballapura,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,48117,437,43948,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,1,30
8,2022-01-21,KA,Chikkamagaluru,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,54048,398,51651,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,0,30
9,2022-01-21,KA,Chitradurga,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39442,214,36842,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,0,30
10,2022-01-21,KA,Dakshina Kannada,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,126159,1709,118543,,2022-01-22T12:17:31.208035+05:30,2022-01-22T12:17:31.208035+05:30,,30.0 cases were recorded as Deaths due to Non Covid Reasons,3425002,38537,3063292,60114815,7,30
