"1","Total Samples taken","16351722"
"2","Sample collected on the day","30100"
"3","Test conducted on the day","27113"
"4","Total No. of patients tested Positive","603578"
"5","No. of patients discharged","586614"
"6","Number of active Cases","350"
"7","Total Deaths reported","16614"
"8","No. of Patients on oxygen support","35"
"9","Patients at critical care Level-3 facilities","13"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","217122"
"13","Frontline Workers vaccinated with 1st dose on the day","0"
"14","Total Frontline Workers vaccinated with 1st dose","1153573"
"15","Healthcare Workers vaccinated with 2nd dose on the day","1"
"16","Total Healthcare Workers vaccinated with 2nd dose","139145"
"17","Frontline Workers vaccinated with 2nd dose on the day","0"
"18","Total Frontline Workers vaccinated with 2nd dose","338929"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","0"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","1"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1370695"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","478074"
"23","Above 45 Vaccinated with 1st dose on the day","1578"
"24","Total Above 45 Vaccinated with 1st dose","6348801"
"25","Above 45 Vaccinated with 2nd dose on the day","3693"
"26","Total Above 45 Vaccinated with 2nd dose","3493454"
"27","18-44 years age group Vaccinated with 1st dose on the day","6075"
"28","Total 18-44 years age group Vaccinated with 1st dose","8884543"
"29","18-44 years age group Vaccinated with 2nd dose on the day","11243"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4139179"
"31","Total Vaccination 1st dose on the day","7653"
"32","Total Vaccination 2nd dose on the day","14937"
"33","Total Vaccination 1st and 2nd dose on the day","22590"
