"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","28","25","67338","8","4702","72034","3"
"Bageshwar","99","95","37139","5","2116","39251","8"
"Chamoli","13","12","50532","5","3277","53807","5"
"Champawat","95","89","63327","2","1945","65269","4"
"Dehradun","1269","1028","395880","188","36496","432241","103"
"Haridwar","187","237","317161","53","13672","330803","42"
"Nainital","365","264","98301","40","12131","110362","61"
"Pauri Garhwal","298","250","102216","7","5384","107593","41"
"Pithoragarh","29","30","43709","1","2601","46298","2"
"Rudraprayag","93","20","28756","3","2762","31518","52"
"Tehri Garhwal","236","205","42603","7","2526","45122","24"
"US Nagar","494","157","145807","6","9041","154824","178"
"Uttarkashi","72","146","45615","21","1820","47433","3"
"Total","3278","2558","1438384","346","98473","1536555","526"
