"Total No. of Sample Taken Today","12596"
"Total No. of Positive Cases Detected Today","863"
"Total Active COVID-19 Patients","4662"
"Total No. of Active Cases under Home Isolation (07-08-2022)","4473"
"Total No. of Samples found Positive till date","1035974"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1020641"
"No. of Deaths","10648"
"Total No. of People Vaccinated Today","3716 
(1st Dose: 148 
2nd Dose: 646 
Precaution Dose: 2922)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23629784 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19688557 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1542258"
"Cumulative Coverage of Total COVID-19 Vaccination","44860599"
"COVID-19 Today (07-08-2022) Positivity Rate","5.92%"
"Recovery Rate","98.52%"
"Fatality Rate","1.03%"
