"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,098+51","17,538+140","106+1","454-90","29-Jan-22"
"2","Coochbehar","33,201+132","32,407+194","101","693-62","29-Jan-22"
"3","Darjeeling","67,857+267","65,792+425","573+1","1,492-159","29-Jan-22"
"4","Kalimpong","8,272+48","7,992+61","57","223-13","29-Jan-22"
"5","Jalpaiguri","48,520+176","46,907+284","618+2","995-110","29-Jan-22"
"6","Uttar Dinajpur","24,781+54","23,947+181","257","577-127","29-Jan-22"
"7","Dakshin Dinajpur","22,508+67","21,778+166","184","546-99","29-Jan-22"
"8","Malda","43,640+130","42,331+341","193","1,116-211","29-Jan-22"
"9","Murshidabad","41,103+86","40,034+223","339+1","730-138","29-Jan-22"
"10","Nadia","86,324+154","84,116+393","921+1","1,287-240","29-Jan-22"
"11","Birbhum","56,809+164","54,920+483","330","1,559-319","29-Jan-22"
"12","Purulia","23,911+43","23,343+140","120+1","448-98","29-Jan-22"
"13","Bankura","43,107+105","42,010+247","277","820-142","29-Jan-22"
"14","Jhargram","15,320+42","14,946+105","30","344-63","29-Jan-22"
"15","Paschim Medinipur","61,793+117","60,437+249","520","836-132","29-Jan-22"
"16","Purba Medinipur","67,370+60","66,502+136","418+1","450-77","29-Jan-22"
"17","Purba Bardhaman","54,760+164","53,294+372","227+1","1,239-209","29-Jan-22"
"18","Paschim Bardhaman","74,924+111","73,362+367","391+1","1,171-257","29-Jan-22"
"19","Howrah","1,24,256+120","1,21,170+466","1,626+5","1,460-351","29-Jan-22"
"20","Hooghly","1,06,993+187","1,04,385+461","1,093+4","1,515-278","29-Jan-22"
"21","North 24 Parganas","3,99,756+373","3,89,680+1,554","5,218+6","4,858-1,187","29-Jan-22"
"22","South 24 Parganas","1,26,047+255","1,22,380+675","1,462","2,205-420","29-Jan-22"
"23","Kolkata","4,44,190+521","4,32,127+2,087","5,519+8","6,544-1,574","29-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,93,606+3,427","19,41,461+9,750","20,583+33","31,562-6,356",""
