"1","Total Samples taken","18099888"
"2","Sample collected on the day","32126"
"3","Test conducted on the day","31373"
"4","Total No. of patients tested Positive","753789"
"5","No. of patients discharged","729649"
"6","Positive cases on the day","676"
"7","Number of active Cases","6616"
"8","Total Deaths reported","17524"
"9","No. of Patients on oxygen support","468"
"10","Patients at critical care Level-3 facilities","164"
"11","Patients who are critical and on ventilator support","59"
"12","Healthcare Workers vaccinated with 1st dose on the day","34"
"13","Total Healthcare Workers vaccinated with 1st dose","218176"
"14","Frontline Workers vaccinated with 1st dose on the day","100"
"15","Total Frontline Workers vaccinated with 1st dose","1115970"
"16","Healthcare Workers vaccinated with 2nd dose on the day","630"
"17","Total Healthcare Workers vaccinated with 2nd dose","*199889"
"18","Frontline Workers vaccinated with 2nd dose on the day","3135"
"19","Total Frontline Workers vaccinated with 2nd dose","*959415"
"20","Above 45 Vaccinated with 1st dose on the day","45905"
"21","Total Above 45 Vaccinated with 1st dose","7766100"
"22","Above 45 Vaccinated with 2nd dose on the day","46938"
"23","Total Above 45 Vaccinated with 2nd dose","6104087"
"24","18-44 years age group Vaccinated with 1st dose on the day","91233"
"25","Total 18-44 years age group Vaccinated with 1st dose","11409905"
"26","18-44 years age group Vaccinated with 2nd dose on the day","84738"
"27","Total 18-44 years age group Vaccinated with 2nd dose","7499200"
"28","15-17 years age group Vaccinated with 1st dose on the day","22199"
"29","Total 15-17 years age group Vaccinated with 1st dose","644807"
"30","15-17 years age group Vaccinated with 2nd dose on the day","3494"
"31","Total 15-17 years age group Vaccinated with 2nd dose","15716"
"32","Precautionary dose given on the day","11756"
"33","Total Precautionary dose given","306993"
"34","Total Vaccination 1st dose on the day","137272"
"35","Total Vaccination 2nd dose on the day","135441"
"36","Total Vaccination 1st and 2nd dose on the day","272713"
