"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,835+19","15,691+6","102","42+13","5-Jan-22"
"2","Coochbehar","30,002+25","29,824+16","99","79+9","5-Jan-22"
"3","Darjeeling","59,012+179","58,007+78","555+2","450+99","5-Jan-22"
"4","Kalimpong","7,203+10","7,124+4","55","24+6","5-Jan-22"
"5","Jalpaiguri","43,025+91","42,217+36","594+2","214+53","5-Jan-22"
"6","Uttar Dinajpur","20,339+77","19,957+18","241","141+59","5-Jan-22"
"7","Dakshin Dinajpur","18,854+48","18,562+20","176","116+28","5-Jan-22"
"8","Malda","34,518+201","33,890+68","188","440+133","5-Jan-22"
"9","Murshidabad","34,793+183","34,057+63","332","404+120","5-Jan-22"
"10","Nadia","76,013+308","74,352+129","903","758+179","5-Jan-22"
"11","Birbhum","43,677+539","42,201+182","300","1,176+357","5-Jan-22"
"12","Purulia","19,897+171","19,485+36","114","298+135","5-Jan-22"
"13","Bankura","37,427+120","36,854+50","276","297+70","5-Jan-22"
"14","Jhargram","12,528+66","12,383+15","27","118+51","5-Jan-22"
"15","Paschim Medinipur","55,145+263","54,085+81","514","546+182","5-Jan-22"
"16","Purba Medinipur","63,994+113","63,298+51","404","292+62","5-Jan-22"
"17","Purba Bardhaman","43,728+394","42,793+95","209","726+299","5-Jan-22"
"18","Paschim Bardhaman","61,885+919","59,538+303","368","1,979+616","5-Jan-22"
"19","Howrah","1,06,878+1,248","1,01,812+646","1,556+1","3,510+601","5-Jan-22"
"20","Hooghly","91,867+531","89,094+343","1,045+2","1,728+186","5-Jan-22"
"21","North 24 Parganas","3,46,321+2,560","3,34,409+1,234","5,040+7","6,872+1,319","5-Jan-22"
"22","South 24 Parganas","1,07,079+787","1,03,548+383","1,405+2","2,126+402","5-Jan-22"
"23","Kolkata","3,63,658+6,569","3,39,553+3,486","5,340+3","18,765+3,080","5-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,93,744+15,421","16,32,797+7,343","19,846+19","41,101+8,059",""
