"1","Total Samples taken","15988981"
"2","Sample collected on the day","20608"
"3","Test conducted on the day","16978"
"4","Total No. of patients tested Positive","603043"
"5","No. of patients discharged","586186"
"6","Number of active Cases","270"
"7","Total Deaths reported","16587"
"8","No. of Patients on oxygen support","33"
"9","Patients at critical care Level-3 facilities","15"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","2"
"12","Total Healthcare Workers vaccinated with 1st dose","216641"
"13","Frontline Workers vaccinated with 1st dose on the day","27"
"14","Total Frontline Workers vaccinated with 1st dose","1152906"
"15","Healthcare Workers vaccinated with 2nd dose on the day","64"
"16","Total Healthcare Workers vaccinated with 2nd dose","138211"
"17","Frontline Workers vaccinated with 2nd dose on the day","228"
"18","Total Frontline Workers vaccinated with 2nd dose","336073"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","29"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","292"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1369547"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","474284"
"23","Above 45 Vaccinated with 1st dose on the day","7141"
"24","Total Above 45 Vaccinated with 1st dose","6266100"
"25","Above 45 Vaccinated with 2nd dose on the day","20181"
"26","Total Above 45 Vaccinated with 2nd dose","3241189"
"27","18-44 years age group Vaccinated with 1st dose on the day","22952"
"28","Total 18-44 years age group Vaccinated with 1st dose","8629285"
"29","18-44 years age group Vaccinated with 2nd dose on the day","50438"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3506614"
"31","Total Vaccination 1st dose on the day","30122"
"32","Total Vaccination 2nd dose on the day","70911"
"33","Total Vaccination 1st and 2nd dose on the day","101033"
