"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,282+5","15,072+11","99","111-6","8-Sep-21"
"2","Coochbehar","28,600+10","28,246+25","95","259-15","8-Sep-21"
"3","Darjeeling","55,501+31","54,407+55","520","574-24","8-Sep-21"
"4","Kalimpong","6,782+5","6,611+11","52","119-6","8-Sep-21"
"5","Jalpaiguri","41,006+25","40,144+28","555","307-3","8-Sep-21"
"6","Uttar Dinajpur","19,657+7","19,356+6","235","66+1","8-Sep-21"
"7","Dakshin Dinajpur","17,214+7","16,934+11","169","111-4","8-Sep-21"
"8","Malda","32,925+34","32,622+8","186","117+26","8-Sep-21"
"9","Murshidabad","33,759+4","33,383+5","325","51-1","8-Sep-21"
"10","Nadia","70,905+54","69,587+50","772+1","546+3","8-Sep-21"
"11","Birbhum","40,612+14","40,236+8","285","91+6","8-Sep-21"
"12","Purulia","19,307+5","19,151+4","113","43+1","8-Sep-21"
"13","Bankura","35,359+30","34,813+25","266","280+5","8-Sep-21"
"14","Jhargram","11,809+13","11,610+16","27","172-3","8-Sep-21"
"15","Paschim Medinipur","52,108+40","51,177+39","501","430+1","8-Sep-21"
"16","Purba Medinipur","61,950+31","61,117+42","385","448-11","8-Sep-21"
"17","Purba Bardhaman","40,799+24","40,339+25","190+1","270-2","8-Sep-21"
"18","Paschim Bardhaman","56,845+21","56,299+18","351","195+3","8-Sep-21"
"19","Howrah","95,959+35","93,982+45","1,499","478-10","8-Sep-21"
"20","Hooghly","83,369+46","81,884+49","947","538-3","8-Sep-21"
"21","North 24 Parganas","3,22,805+111","3,16,967+108","4,655+4","1,183-1","8-Sep-21"
"22","South 24 Parganas","98,112+54","96,205+56","1,292","615-2","8-Sep-21"
"23","Kolkata","3,13,921+118","3,07,662+113","5,017+2","1,242+3","8-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,54,652+724","15,27,867+758","18,539+8","8,246-42",""
