"Total No. of Sample Taken Today","43003"
"Total No. of Positive Cases Detected Today (New Omicron Cases: 0)","9655"
"Total Active COVID-19 Patients","62016"
"Total No. of Active Cases under Home Isolation (21-01-2022)","60286"
"Total No. of Samples found Positive till date 
Total Omicron Cases:208 (Active – 01, Discharged - 207)","892550"
"Total Positive COVID-19 Patients Recovered / Discharged till date","820357"
"No. of Deaths","10154"
"Total No. of People Vaccinated today","112815 
(1st Dose: 37919, 
2nd Dose: 67633 
Precaution Dose:7263)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22245473 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 79% for 18yrs above population)","16215451 (79%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","97154"
"Cumulative Coverage of Total COVID-19 Vaccination","38558078"
"COVID-19 Today (21-01-2022) Positivity Rate","21.57%"
"Recovery Rate","91.91%"
"Fatality Rate","1.14%"
"Tests Per Million Population","612332"
