"Total No. of Sample Taken Today","11513"
"Total No. of Positive Cases Detected Today","302"
"Total Active COVID-19 Patients","1775"
"Total No. of Active Cases under Home Isolation (15-05-2022)","1745"
"Total No. of Samples found Positive till date","999197"
"Total Positive COVID-19 Patients Recovered / Discharged till date","986778"
"No. of Deaths","10621"
"Total No. of People Vaccinated Today","7362 
(1st Dose: 792 
2nd Dose: 2166 
Precaution Dose: 4404)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23458971(100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 15yrs above population)","19080213 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","541379"
"Cumulative Coverage of Total COVID-19 Vaccination","43080563"
"COVID-19 Today (15-05-2022) Positivity Rate","2.29%"
"Recovery Rate","98.76%"
"Fatality Rate","1.06%"
