"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,813+17","18,396+42","110","307-25","15-Feb-22"
"2","Coochbehar","33,905+10","33,509+41","106","290-31","15-Feb-22"
"3","Darjeeling","68,909+25","67,810+70","596+2","503-47","15-Feb-22"
"4","Kalimpong","8,491+7","8,328+14","57","106-7","15-Feb-22"
"5","Jalpaiguri","49,470+18","48,381+63","644+1","445-46","15-Feb-22"
"6","Uttar Dinajpur","25,077+6","24,643+24","265+1","169-19","15-Feb-22"
"7","Dakshin Dinajpur","22,993+12","22,570+32","193","230-20","15-Feb-22"
"8","Malda","44,349+16","43,790+51","197","362-35","15-Feb-22"
"9","Murshidabad","41,570+6","40,985+33","356+2","229-29","15-Feb-22"
"10","Nadia","87,445+28","85,970+75","937+2","538-49","15-Feb-22"
"11","Birbhum","57,575+24","56,796+60","349+3","430-39","15-Feb-22"
"12","Purulia","24,184+1","23,920+21","121","143-20","15-Feb-22"
"13","Bankura","43,765+6","43,168+45","286","311-39","15-Feb-22"
"14","Jhargram","15,517+3","15,381+15","30","106-12","15-Feb-22"
"15","Paschim Medinipur","62,438+15","61,597+44","529","312-29","15-Feb-22"
"16","Purba Medinipur","67,764+6","67,160+24","438+1","166-19","15-Feb-22"
"17","Purba Bardhaman","55,311+15","54,754+45","238","319-30","15-Feb-22"
"18","Paschim Bardhaman","75,534+14","74,775+46","431","328-32","15-Feb-22"
"19","Howrah","1,24,882+15","1,22,871+53","1,637+1","374-39","15-Feb-22"
"20","Hooghly","1,07,809+16","1,06,268+60","1,117","424-44","15-Feb-22"
"21","North 24 Parganas","4,02,511+95","3,95,720+203","5,315+3","1,476-111","15-Feb-22"
"22","South 24 Parganas","1,27,082+26","1,24,997+82","1,500+1","585-57","15-Feb-22"
"23","Kolkata","4,46,548+58","4,39,386+217","5,624+1","1,538-160","15-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,12,008+439","19,81,238+1,360","21,079+18","9,691-939",""
