"Total No. of Sample Taken Today","8394"
"Total No. of Positive Cases Detected Today","684"
"Total Active COVID-19 Patients","3080"
"Total No. of Active Cases under Home Isolation (20-06-2022)","3039"
"Total No. of Samples found Positive till date","1010283"
"Total Positive COVID-19 Patients Recovered / Discharged till date","996559"
"No. of Deaths","10621"
"Total No. of People Vaccinated Today","15961 
(1st Dose: 1034 
2nd Dose: 5786 
Precaution Dose: 9141"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23560392 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19386707 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","879628"
"Cumulative Coverage of Total COVID-19 Vaccination","43826727"
"COVID-19 Today (20-06-2022) Positivity Rate","7.03%"
"Recovery Rate","98.64%"
"Fatality Rate","1.05%"
