"Total No. of Sample Taken Today","37185"
"Total No. of Positive Cases Detected Today  
(Omicron Cases Reported Today: 0)","4630"
"Total Active COVID-19 Patients","31988"
"Total No. of Active Cases under Home Isolation (28-01-2022)","30688"
"Total No. of Samples found Positive till date 
Total Omicron Cases:307 (Active – 0, Discharged - 307)","937606"
"Total Positive COVID-19 Patients Recovered / Discharged till date","895339"
"No. of Deaths","10256"
"Total No. of People Vaccinated today","88702 
(1st Dose: 26222, 
2nd Dose: 55886 
Precaution Dose:6594)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22415037 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 80% for 18yrs above population)","16541028 (80%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","132698"
"Cumulative Coverage of Total COVID-19 Vaccination","39088763"
"COVID-19 Today (28-01-2022) Positivity Rate","15.44%"
"Recovery Rate","95.49%"
"Fatality Rate","1.09%"
"Tests Per Million Population","621688"
