"1","Total Samples taken","*16497782"
"2","Sample collected on the day","24354"
"3","Test conducted on the day","17869"
"4","Total No. of patients tested Positive","603780"
"5","No. of patients discharged","586815"
"6","Number of active Cases","343"
"7","Total Deaths reported","16622"
"8","No. of Patients on oxygen support","22"
"9","Patients at critical care Level-3 facilities","8"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","217832"
"13","Frontline Workers vaccinated with 1st dose on the day","7"
"14","Total Frontline Workers vaccinated with 1st dose","1154083"
"15","Healthcare Workers vaccinated with 2nd dose on the day","19"
"16","Total Healthcare Workers vaccinated with 2nd dose","141327"
"17","Frontline Workers vaccinated with 2nd dose on the day","99"
"18","Total Frontline Workers vaccinated with 2nd dose","341206"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","7"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","118"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1371915"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","482533"
"23","Above 45 Vaccinated with 1st dose on the day","5490"
"24","Total Above 45 Vaccinated with 1st dose","6382319"
"25","Above 45 Vaccinated with 2nd dose on the day","21183"
"26","Total Above 45 Vaccinated with 2nd dose","3615354"
"27","18-44 years age group Vaccinated with 1st dose on the day","19542"
"28","Total 18-44 years age group Vaccinated with 1st dose","8988687"
"29","18-44 years age group Vaccinated with 2nd dose on the day","57036"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4439494"
"31","Total Vaccination 1st dose on the day","25039"
"32","Total Vaccination 2nd dose on the day","78337"
"33","Total Vaccination 1st and 2nd dose on the day","103376"
