"1","Total Samples taken","18858713"
"2","Sample collected on the day","6669"
"3","Test conducted on the day","10289"
"4","Total No. of patients tested Positive","758942"
"5","No. of patients discharged","741029"
"6","Positive cases on the day","12"
"7","Number of active Cases","175"
"8","Total Deaths reported","17738"
"9","No. of Patients on oxygen support","10"
"10","Patients at critical care Level-3 facilities","3"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","2"
"13","Total Healthcare Workers vaccinated with 1st dose","218447"
"14","Frontline Workers vaccinated with 1st dose on the day","7"
"15","Total Frontline Workers vaccinated with 1st dose","1116767"
"16","Healthcare Workers vaccinated with 2nd dose on the day","48"
"17","Total Healthcare Workers vaccinated with 2nd dose","208032"
"18","Frontline Workers vaccinated with 2nd dose on the day","254"
"19","Total Frontline Workers vaccinated with 2nd dose","1001776"
"20","Above 45 Vaccinated with 1st dose on the day","1125"
"21","Total Above 45 Vaccinated with 1st dose","8243988"
"22","Above 45 Vaccinated with 2nd dose on the day","7156"
"23","Total Above 45 Vaccinated with 2nd dose","6707360"
"24","18-44 years age group Vaccinated with 1st dose on the day","3573"
"25","Total 18-44 years age group Vaccinated with 1st dose","12375532"
"26","18-44 years age group Vaccinated with 2nd dose on the day","15677"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8679202"
"28","15-17 years age group Vaccinated with 1st dose on the day","5751"
"29","Total 15-17 years age group Vaccinated with 1st dose","898705"
"30","15-17 years age group Vaccinated with 2nd dose on the day","10046"
"31","Total 15-17 years age group Vaccinated with 2nddose","389687"
"32","12-14 years age group Vaccinated with 1st dose on the day","18616"
"33","Total 12-14 years age group Vaccinated with 1st dose","45163"
"34","Precautionary dose given on the day","1638"
"35","Total Precautionary dose given","424793"
"36","Total Vaccination 1st dose on the day","4707"
"37","Total Vaccination 2nd dose on the day","23135"
"38","Total Vaccination 1st and 2nd dose on the day","27842"
