"1","Total Samples taken","18637500"
"2","Sample collected on the day","8505"
"3","Test conducted on the day","12770"
"4","Total No. of patients tested Positive","758488"
"5","No. of patients discharged","740411"
"6","Positive cases on the day","35"
"7","Number of active Cases","356"
"8","Total Deaths reported","17721"
"9","No. of Patients on oxygen support","29"
"10","Patients at critical care Level-3 facilities","4"
"11","Patients who are critical and on ventilator support","3"
"12","Healthcare Workers vaccinated with 1st dose on the day","2"
"13","Total Healthcare Workers vaccinated with 1st dose","218401"
"14","Frontline Workers vaccinated with 1st dose on the day","9"
"15","Total Frontline Workers vaccinated with 1st dose","1116653"
"16","Healthcare Workers vaccinated with 2nd dose on the day","166"
"17","Total Healthcare Workers vaccinated with 2nd dose","206808"
"18","Frontline Workers vaccinated with 2nd dose on the day","443"
"19","Total Frontline Workers vaccinated with 2nd dose","997298"
"20","Above 45 Vaccinated with 1st dose on the day","3746"
"21","Total Above 45 Vaccinated with 1st dose","8223001"
"22","Above 45 Vaccinated with 2nd dose on the day","10997"
"23","Total Above 45 Vaccinated with 2nd dose","6605714"
"24","18-44 years age group Vaccinated with 1st dose on the day","11373"
"25","Total 18-44 years age group Vaccinated with 1st dose","12312288"
"26","18-44 years age group Vaccinated with 2nd dose on the day","25510"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8452424"
"28","15-17 years age group Vaccinated with 1st dose on the day","8531"
"29","Total 15-17 years age group Vaccinated with 1st dose","825354"
"30","15-17 years age group Vaccinated with 2nd dose on the day","17602"
"31","Total 15-17 years age group Vaccinated with 2nddose","246491"
"32","Precautionary dose given on the day","1982"
"33","Total Precautionary dose given","406348"
"34","Total Vaccination 1st dose on the day","15130"
"35","Total Vaccination 2nd dose on the day","37116"
"36","Total Vaccination 1st and 2nd dose on the day","52246"
