"Total No. of Sample Taken Today","16728"
"Total No. of Positive Cases Detected Today","78"
"Total Active COVID-19 Patients","361"
"Total No. of Active Cases under Home Isolation (22-03-2022)","330"
"Total No. of Samples found Positive till date","984703"
"Total Positive COVID-19 Patients Recovered / Discharged till date","973719"
"No. of Deaths","10600"
"Total No. of People Vaccinated Today","59958 
(1st Dose: 41869 
2nd Dose: 16393 
Precaution Dose: 1696)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23016142 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 18yrs above population)","18353176 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","260486"
"Cumulative Coverage of Total COVID-19 Vaccination","41629804"
"COVID-19 Today (22-03-2022) Positivity Rate","0.62%"
"Recovery Rate","98.88%"
"Fatality Rate","1.08%"
"Tests Per Million Population","668336"
