"1","Total Samples taken","19153779"
"2","Sample collected on the day","8516"
"3","Test conducted on the day","6324"
"4","Total No. of patients tested Positive","759304"
"5","No. of patients discharged","741471"
"6","Positive cases on the day","21"
"7","Number of active Cases","90"
"8","Total Deaths reported","17743"
"9","No. of Patients on oxygen support","4"
"10","Patients at critical care Level-3 facilities","0"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","2"
"13","Total Healthcare Workers vaccinated with 1st dose","218512"
"14","Frontline Workers vaccinated with 1st dose on the day","9"
"15","Total Frontline Workers vaccinated with 1st dose","1116925"
"16","Healthcare Workers vaccinated with 2nd dose on the day","25"
"17","Total Healthcare Workers vaccinated with 2nd dose","209085"
"18","Frontline Workers vaccinated with 2nd dose on the day","135"
"19","Total Frontline Workers vaccinated with 2nd dose","1008448"
"20","Above 45 Vaccinated with 1st dose on the day","607"
"21","Total Above 45 Vaccinated with 1st dose","8273567"
"22","Above 45 Vaccinated with 2nd dose on the day","8973"
"23","Total Above 45 Vaccinated with 2nd dose","6881422"
"24","18-44 years age group Vaccinated with 1st dose on the day","1790"
"25","Total 18-44 years age group Vaccinated with 1st dose","12441308"
"26","18-44 years age group Vaccinated with 2nd dose on the day","19511"
"27","Total 18-44 years age group Vaccinated with 2nd dose","9068054"
"28","15-17 years age group Vaccinated with 1st dose on the day","2386"
"29","Total 15-17 years age group Vaccinated with 1st dose","999286"
"30","15-17 years age group Vaccinated with 2nd dose on the day","5314"
"31","Total 15-17 years age group Vaccinated with 2nddose","539028"
"32","12-14 years age group Vaccinated with 1st dose on the day","6365"
"33","Total 12-14 years age group Vaccinated with 1st dose","368138"
"34","12-14 years age group Vaccinated with 2nddose on the day","4826"
"35","Total 12-14 years age group Vaccinated with 2nddose","11389"
"36","Precautionary dose given on the day","4333"
"37","Total Precautionary dose given","489848"
"38","Total Vaccination 1st dose on the day","2408"
"39","Total Vaccination 2nd dose on the day","28644"
"40","Total Vaccination 1st and 2nd dose on the day","31052"
