,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Ahmednagar,863,0,208,,12369,18388,0,333,4276.0,4.0,840.0,,72745.0,115165.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,349325,7170,337406,,3121266,1964003,0,11,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
1,1,1,1,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Akola,125,0,60,,1632,4598,0,25,1605.0,1.0,416.0,,23864.0,15293.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60880,1429,57850,,1165200,643357,0,4,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
2,2,2,2,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Amravati,172,0,0,,3064,7365,0,46,991.0,0.0,2.0,,28436.0,48069.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,97611,1598,94705,,1952488,1114461,0,2,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
3,3,3,3,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Aurangabad,421,0,0,,5317,8168,0,149,3620.0,1.0,948.0,,39403.0,49088.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,160929,4265,153123,,2763087,1471902,0,14,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
4,4,4,4,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Beed,134,0,41,,2665,6099,0,36,549.0,1.0,160.0,,21324.0,31268.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104891,2844,101544,,1699221,976652,0,7,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
5,5,5,5,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Bhandara,53,0,72,,2103,1911,0,17,736.0,0.0,377.0,,32282.0,13549.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60947,1124,59262,,945611,758831,0,10,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
6,6,6,6,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Buldhana,130,0,0,,3662,6052,0,14,590.0,0.0,-1.0,,18688.0,26019.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,86364,812,84824,,1725340,1014923,0,6,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
7,7,7,7,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Chandrapur,170,0,86,,4501,10405,0,24,1531.0,1.0,379.0,,38347.0,61478.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,91013,1567,87862,,1574305,1120830,0,4,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
8,8,8,8,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Dhule,94,0,109,,2452,5112,0,29,802.0,1.0,153.0,,11801.0,31544.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,47195,657,45732,,1393433,943998,0,11,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
9,9,9,9,2022-01-17,MH,31111,24,29092,150489,212917,341539,52504,52714,289407.0,185.0,227889.0,1405913.0,1336758.0,1988693.0,328644.0,Gadchiroli,67,0,0,,3149,2529,0,8,629.0,1.0,152.0,,25015.0,22851.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,31281,670,29939,,741138,503476,0,33,2022-01-22 00:35:16.887707,122153000,2022-01-22 00:35:16.888564,,3763 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7242921,141832,6829992,72124824,84964185,58416743,378214,3763,45.0,0.0
