"1","Total Samples taken","18302257"
"2","Sample collected on the day","14990"
"3","Test conducted on the day","20390"
"4","Total No. of patients tested Positive","756725"
"5","No. of patients discharged","736804"
"6","Positive cases on the day","281"
"7","Number of active Cases","2279"
"8","Total Deaths reported","17642"
"9","No. of Patients on oxygen support","149"
"10","Patients at critical care Level-3 facilities","54"
"11","Patients who are critical and on ventilator support","19"
"12","Healthcare Workers vaccinated with 1st dose on the day","6"
"13","Total Healthcare Workers vaccinated with 1st dose","218337"
"14","Frontline Workers vaccinated with 1st dose on the day","72"
"15","Total Frontline Workers vaccinated with 1st dose","1116442"
"16","Healthcare Workers vaccinated with 2nd dose on the day","295"
"17","Total Healthcare Workers vaccinated with 2nd dose","204408"
"18","Frontline Workers vaccinated with 2nd dose on the day","2192"
"19","Total Frontline Workers vaccinated with 2nd dose","982931"
"20","Above 45 Vaccinated with 1st dose on the day","20014"
"21","Total Above 45 Vaccinated with 1st dose","8096409"
"22","Above 45 Vaccinated with 2nd dose on the day","25138"
"23","Total Above 45 Vaccinated with 2nd dose","6423898"
"24","18-44 years age group Vaccinated with 1st dose on the day","41940"
"25","Total 18-44 years age group Vaccinated with 1st dose","12061864"
"26","18-44 years age group Vaccinated with 2nd dose on the day","48935"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8056533"
"28","15-17 years age group Vaccinated with 1st dose on the day","6628"
"29","Total 15-17 years age group Vaccinated with 1st dose","737957"
"30","15-17 years age group Vaccinated with 2nd dose on the day","9111"
"31","Total 15-17 years age group Vaccinated with 2nddose","61560"
"32","Precautionary dose given on the day","6536"
"33","Total Precautionary dose given","367861"
"34","Total Vaccination 1st dose on the day","62032"
"35","Total Vaccination 2nd dose on the day","76560"
"36","Total Vaccination 1st and 2nd dose on the day","138592"
