"1","Total Samples taken","18550184"
"2","Sample collected on the day","9268"
"3","Test conducted on the day","11227"
"4","Total No. of patients tested Positive","758196"
"5","No. of patients discharged","739969"
"6","Positive cases on the day","60"
"7","Number of active Cases","510"
"8","Total Deaths reported","17717"
"9","No. of Patients on oxygen support","51"
"10","Patients at critical care Level-3 facilities","20"
"11","Patients who are critical and on ventilator support","6"
"12","Healthcare Workers vaccinated with 1st dose on the day","3"
"13","Total Healthcare Workers vaccinated with 1st dose","218387"
"14","Frontline Workers vaccinated with 1st dose on the day","4"
"15","Total Frontline Workers vaccinated with 1st dose","1116612"
"16","Healthcare Workers vaccinated with 2nd dose on the day","81"
"17","Total Healthcare Workers vaccinated with 2nd dose","206096"
"18","Frontline Workers vaccinated with 2nd dose on the day","467"
"19","Total Frontline Workers vaccinated with 2nd dose","993760"
"20","Above 45 Vaccinated with 1st dose on the day","7835"
"21","Total Above 45 Vaccinated with 1st dose","8197407"
"22","Above 45 Vaccinated with 2nd dose on the day","9376"
"23","Total Above 45 Vaccinated with 2nd dose","6553747"
"24","18-44 years age group Vaccinated with 1st dose on the day","13613"
"25","Total 18-44 years age group Vaccinated with 1st dose","12253647"
"26","18-44 years age group Vaccinated with 2nd dose on the day","21749"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8328636"
"28","15-17 years age group Vaccinated with 1st dose on the day","6007"
"29","Total 15-17 years age group Vaccinated with 1st dose","789592"
"30","15-17 years age group Vaccinated with 2nd dose on the day","13483"
"31","Total 15-17 years age group Vaccinated with 2nddose","155604"
"32","Precautionary dose given on the day","1546"
"33","Total Precautionary dose given","397377"
"34","Total Vaccination 1st dose on the day","21455"
"35","Total Vaccination 2nd dose on the day","31673"
"36","Total Vaccination 1st and 2nd dose on the day","53128"
