"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,684+5","15,544+4","102","38+1","23-Nov-21"
"2","Coochbehar","29,568+10","29,344+13","97","127-3","23-Nov-21"
"3","Darjeeling","57,813+42","56,968+29","547","298+13","23-Nov-21"
"4","Kalimpong","7,113+2","7,033+3","54","26-1","23-Nov-21"
"5","Jalpaiguri","42,303+15","41,576+14","587+1","140","23-Nov-21"
"6","Uttar Dinajpur","20,034+2","19,735+6","240","59-4","23-Nov-21"
"7","Dakshin Dinajpur","18,408+17","18,036+21","173","199-4","23-Nov-21"
"8","Malda","33,649+15","33,363+10","188+1","98+4","23-Nov-21"
"9","Murshidabad","34,115+5","33,732+6","330","53-1","23-Nov-21"
"10","Nadia","74,121+30","72,939+31","880+2","302-3","23-Nov-21"
"11","Birbhum","41,532+8","41,099+16","289","144-8","23-Nov-21"
"12","Purulia","19,462+1","19,331+2","114","17-1","23-Nov-21"
"13","Bankura","36,748+4","36,307+18","276","165-14","23-Nov-21"
"14","Jhargram","12,267+7","12,188+5","27","52+2","23-Nov-21"
"15","Paschim Medinipur","54,000+13","53,328+17","508","164-4","23-Nov-21"
"16","Purba Medinipur","63,330+12","62,829+10","400","101+2","23-Nov-21"
"17","Purba Bardhaman","42,478+17","42,089+19","203+1","186-3","23-Nov-21"
"18","Paschim Bardhaman","58,284+26","57,711+22","359","214+4","23-Nov-21"
"19","Howrah","1,00,251+61","98,103+63","1,533","615-2","23-Nov-21"
"20","Hooghly","87,816+57","86,177+65","1,009","630-8","23-Nov-21"
"21","North 24 Parganas","3,32,623+145","3,26,318+144","4,905+2","1,400-1","23-Nov-21"
"22","South 24 Parganas","1,02,554+62","1,00,521+69","1,369+1","664-8","23-Nov-21"
"23","Kolkata","3,27,764+247","3,20,336+224","5,226+4","2,202+19","23-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,11,983+803","15,84,670+811","19,419+12","7,894-20",""
