"Total No. of Sample Taken Today","25226"
"Total No. of Positive Cases Detected Today  
(Omicron Cases Reported Today: 0)","471"
"Total Active COVID-19 Patients","2828"
"Total No. of Active Cases under Home Isolation (22-02-2022)","2390"
"Total No. of Samples found Positive till date 
Total Omicron Cases:830 (Active – 0, Discharged - 830)","979355"
"Total Positive COVID-19 Patients Recovered / Discharged till date","965969"
"No. of Deaths","10535"
"Total No. of People Vaccinated today","63322 
(1st Dose: 9444, 
2nd Dose: 51488 
Precaution Dose: 2390)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22825590 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 85% for 18yrs above population)","17874794 (85%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","227924"
"Cumulative Coverage of Total COVID-19 Vaccination","40928308"
"COVID-19 Today (22-02-2022) Positivity Rate","2.39%"
"Recovery Rate","98.63%"
"Fatality Rate","1.08%"
"Tests Per Million Population","648694"
