"1","Total Samples taken","15868859"
"2","Sample collected on the day","29754"
"3","Test conducted on the day","28497"
"4","Total No. of patients tested Positive","602870"
"5","No. of patients discharged","585986"
"6","Number of active Cases","309"
"7","Total Deaths reported","16575"
"8","No. of Patients on oxygen support","33"
"9","Patients at critical care Level-3 facilities","13"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","3"
"12","Total Healthcare Workers vaccinated with 1st dose","216634"
"13","Frontline Workers vaccinated with 1st dose on the day","11"
"14","Total Frontline Workers vaccinated with 1st dose","1152662"
"15","Healthcare Workers vaccinated with 2nd dose on the day","158"
"16","Total Healthcare Workers vaccinated with 2nd dose","137893"
"17","Frontline Workers vaccinated with 2nd dose on the day","600"
"18","Total Frontline Workers vaccinated with 2nd dose","334137"
"19","COVID-19 Vaccinated with 1st dose on the day 
(Healthcare + Frontline Workers)","14"
"20","COVID-19 Vaccinated with 2nd dose on the day 
(Healthcare + Frontline Workers)","758"
"21","Total COVID-19 Vaccinated with 1st dose 
(Healthcare + Frontline Workers)","1369296"
"22","Total COVID-19 Vaccinated with 2nd dose 
(Healthcare + Frontline Workers)","472030"
"23","Above 45 Vaccinated with 1st dose on the day","4656"
"24","Total Above 45 Vaccinated with 1st dose","6234442"
"25","Above 45 Vaccinated with 2nd dose on the day","12535"
"26","Total Above 45 Vaccinated with 2nd dose","3159977"
"27","18-44 years age group Vaccinated with 1st dose on the day","11446"
"28","Total 18-44 years age group Vaccinated with 1st dose","8535221"
"29","18-44 years age group Vaccinated with 2nd dose on the day","24888"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3306624"
"31","Total Vaccination 1st dose on the day","16116"
"32","Total Vaccination 2nd  dose on the day","38181"
"33","Total Vaccination 1st  and 2nd dose on the day","54297"
