,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Ahmednagar,63,1,84,,11726,23804,0,593,105.0,22.0,241.0,,67634.0,115758.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,341743,7128,333771,,2647634,1173462,0,11,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
1,1,1,1,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Akola,0,0,0,,11283,5644,0,2,9.0,0.0,3.0,,87308.0,42399.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58795,1426,57349,,1033741,475959,0,4,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
2,2,2,2,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Amravati,1,0,0,,11144,6709,0,5,-19.0,2.0,0.0,,167874.0,69625.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96240,1597,94618,,1721445,774421,0,2,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
3,3,3,3,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Aurangabad,33,3,154,,15897,14028,0,164,-75.0,4.0,298.0,,249412.0,142995.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,155696,4258,151407,,2486993,1103244,0,14,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
4,4,4,4,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Beed,4,2,19,,11869,10482,0,66,54.0,8.0,87.0,,106117.0,73608.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104010,2830,101151,,1442367,702400,0,7,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
5,5,5,5,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Bhandara,0,0,0,,2020,10067,0,3,1.0,0.0,1.0,,9733.0,51224.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60088,1123,58953,,847305,553084,0,10,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
6,6,6,6,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Buldhana,4,0,4,,8364,9111,0,25,16.0,0.0,24.0,,82858.0,68030.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85601,802,84786,,1564031,754639,0,6,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
7,7,7,7,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Chandrapur,3,0,0,,5160,14667,0,12,-8.0,1.0,0.0,,34662.0,78901.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,88990,1564,87397,,1436141,655446,0,4,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
8,8,8,8,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Dhule,0,0,0,,6051,8400,0,3,2.0,1.0,5.0,,60634.0,56489.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46187,655,45520,,1214745,681131,0,11,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
9,9,9,9,2021-12-02,MH,796,24,952,108329,360911,623751,0,6418,4964.0,242.0,6868.0,776286.0,2621447.0,3510334.0,0.0,Gadchiroli,0,0,1,,2369,6078,0,6,0.0,0.0,7.0,,11225.0,27603.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30455,669,29751,,577563,291792,0,33,2022-01-22 00:35:08.794629,122153000,2022-01-22 00:35:08.795448,,3673 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6637221,141049,6485290,65728280,75048890,41169544,0,3673,11.0,0.0
