"1","Total Samples taken","18914019"
"2","Sample collected on the day","14011"
"3","Test conducted on the day","11102"
"4","Total No. of patients tested Positive","759002"
"5","No. of patients discharged","741147"
"6","Positive cases on the day","11"
"7","Number of active Cases","115"
"8","Total Deaths reported","17740"
"9","No. of Patients on oxygen support","8"
"10","Patients at critical care Level-3 facilities","1"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","4"
"13","Total Healthcare Workers vaccinated with 1st dose","218463"
"14","Frontline Workers vaccinated with 1st dose on the day","8"
"15","Total Frontline Workers vaccinated with 1st dose","1116791"
"16","Healthcare Workers vaccinated with 2nd dose on the day","72"
"17","Total Healthcare Workers vaccinated with 2nd dose","208365"
"18","Frontline Workers vaccinated with 2nd dose on the day","424"
"19","Total Frontline Workers vaccinated with 2nd dose","1004014"
"20","Above 45 Vaccinated with 1st dose on the day","1016"
"21","Total Above 45 Vaccinated with 1st dose","8247829"
"22","Above 45 Vaccinated with 2nd dose on the day","8793"
"23","Total Above 45 Vaccinated with 2nd dose","6738904"
"24","18-44 years age group Vaccinated with 1st dose on the day","3213"
"25","Total 18-44 years age group Vaccinated with 1st dose","12388325"
"26","18-44 years age group Vaccinated with 2nd dose on the day","19643"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8747966"
"28","15-17 years age group Vaccinated with 1st dose on the day","8310"
"29","Total 15-17 years age group Vaccinated with 1st dose","928922"
"30","15-17 years age group Vaccinated with 2nd dose on the day","12000"
"31","Total 15-17 years age group Vaccinated with 2nddose","426171"
"32","12-14 years age group Vaccinated with 1st dose on the day","34938"
"33","Total 12-14 years age group Vaccinated with 1st dose","141453"
"34","Precautionary dose given on the day","2206"
"35","Total Precautionary dose given","431536"
"36","Total Vaccination 1st dose on the day","4241"
"37","Total Vaccination 2nd dose on the day","28932"
"38","Total Vaccination 1st and 2nd dose on the day","33173"
