"Total No. of Sample Taken Today","4386"
"Total No. of Positive Cases Detected Today","26"
"Total Active COVID-19 Patients","223"
"Total No. of Active Cases under Home Isolation (23-10-2022)","214"
"Total No. of Samples found Positive till date","1055875"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1044919"
"No. of Deaths","10710"
"Total No. of People Vaccinated Today","76 
(1st Dose: 6 
2nd Dose: 18 
Precaution Dose: 52)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23668370 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19816258 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1931012"
"Cumulative Coverage of Total COVID-19 Vaccination","45415640"
"COVID-19 Today (23-10-2022) Positivity Rate","0.50%"
"Recovery Rate","98.96%"
"Fatality Rate","1.01%"
