"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,796+11","18,354+41","110","332-30","14-Feb-22"
"2","Coochbehar","33,895+11","33,468+40","106+1","321-30","14-Feb-22"
"3","Darjeeling","68,884+19","67,740+69","594+3","550-53","14-Feb-22"
"4","Kalimpong","8,484+1","8,314+14","57","113-13","14-Feb-22"
"5","Jalpaiguri","49,452+11","48,318+62","643+1","491-52","14-Feb-22"
"6","Uttar Dinajpur","25,071+5","24,619+24","264+1","188-20","14-Feb-22"
"7","Dakshin Dinajpur","22,981+12","22,538+31","193","250-19","14-Feb-22"
"8","Malda","44,333+13","43,739+49","197","397-36","14-Feb-22"
"9","Murshidabad","41,564+9","40,952+32","354","258-23","14-Feb-22"
"10","Nadia","87,417+6","85,895+75","935+1","587-70","14-Feb-22"
"11","Birbhum","57,551+13","56,736+59","346","469-46","14-Feb-22"
"12","Purulia","24,183+7","23,899+20","121","163-13","14-Feb-22"
"13","Bankura","43,759+16","43,123+43","286","350-27","14-Feb-22"
"14","Jhargram","15,514+2","15,366+15","30","118-13","14-Feb-22"
"15","Paschim Medinipur","62,423+11","61,553+42","529","341-31","14-Feb-22"
"16","Purba Medinipur","67,758+5","67,136+23","437+2","185-20","14-Feb-22"
"17","Purba Bardhaman","55,296+9","54,709+44","238+1","349-36","14-Feb-22"
"18","Paschim Bardhaman","75,520+20","74,729+44","431+1","360-25","14-Feb-22"
"19","Howrah","1,24,867+15","1,22,818+51","1,636+1","413-37","14-Feb-22"
"20","Hooghly","1,07,793+12","1,06,208+59","1,117+1","468-48","14-Feb-22"
"21","North 24 Parganas","4,02,416+46","3,95,517+198","5,312+4","1,587-156","14-Feb-22"
"22","South 24 Parganas","1,27,056+23","1,24,915+79","1,499","642-56","14-Feb-22"
"23","Kolkata","4,46,490+71","4,39,169+209","5,623+4","1,698-142","14-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,11,569+348","19,79,878+1,323","21,061+21","10,630-996",""
