"1","Total Samples taken","17681704"
"2","Sample collected on the day","27284"
"3","Test conducted on the day","35319"
"4","Total No. of patients tested Positive","732135"
"5","No. of patients discharged","678065"
"6","Positive cases on the day","4189"
"7","Number of active Cases","36941"
"8","Total Deaths reported","45645
17129"
"9","No. of Patients on oxygen support","1185"
"10","Patients at critical care Level-3 facilities","323"
"11","Patients who are critical and on ventilator support","94"
"12","Healthcare Workers vaccinated with 1st dose on the day","206"
"13","Total Healthcare Workers vaccinated with 1st dose","218742"
"14","Frontline Workers vaccinated with 1st dose on the day","21"
"15","Total Frontline Workers vaccinated with 1st dose","1115354"
"16","Healthcare Workers vaccinated with 2nd dose on the day","140"
"17","Total Healthcare Workers vaccinated with 2nd dose","185229"
"18","Frontline Workers vaccinated with 2nd dose on the day","281"
"19","Total Frontline Workers vaccinated with 2nd dose","879653"
"20","Above 45 Vaccinated with 1st dose on the day","27827"
"21","Total Above 45 Vaccinated with 1st dose","7273996"
"22","Above 45 Vaccinated with 2nd dose on the day","53970"
"23","Total Above 45 Vaccinated with 2nd dose","5200135"
"24","18-44 years age group Vaccinated with 1st dose on the day","82779"
"25","Total 18-44 years age group Vaccinated with 1st dose","10341923"
"26","18-44 years age group Vaccinated with 2nd dose on the day","123181"
"27","Total 18-44 years age group Vaccinated with 2nd dose","6364464"
"28","15-17 years age group Vaccinated with 1st dose on the day","33243"
"29","Total 15-17 years age group Vaccinated with 1st dose","361006"
"30","Precautionary dose given on the day","12842"
"31","Total Precautionary dose given","145779"
"32","Total Vaccination 1st dose on the day","144076"
"33","Total Vaccination 2nd dose on the day","177572"
"34","Total Vaccination 1st and 2nd dose on the day","321648"
