"1","Total Samples taken","18493075"
"2","Sample collected on the day","22303"
"3","Test conducted on the day","22130"
"4","Total No. of patients tested Positive","757980"
"5","No. of patients discharged","739491"
"6","Positive cases on the day","124"
"7","Number of active Cases","787"
"8","Total Deaths reported","17702"
"9","No. of Patients on oxygen support","68"
"10","Patients at critical care Level-3 facilities","19"
"11","Patients who are critical and on ventilator support","9"
"12","Healthcare Workers vaccinated with 1st dose on the day","8"
"13","Total Healthcare Workers vaccinated with 1st dose","218375"
"14","Frontline Workers vaccinated with 1st dose on the day","18"
"15","Total Frontline Workers vaccinated with 1st dose","1116602"
"16","Healthcare Workers vaccinated with 2nd dose on the day","96"
"17","Total Healthcare Workers vaccinated with 2nd dose","205844"
"18","Frontline Workers vaccinated with 2nd dose on the day","646"
"19","Total Frontline Workers vaccinated with 2nd dose","992451"
"20","Above 45 Vaccinated with 1st dose on the day","10349"
"21","Total Above 45 Vaccinated with 1st dose","8178301"
"22","Above 45 Vaccinated with 2nd dose on the day","10030"
"23","Total Above 45 Vaccinated with 2nd dose","6533883"
"24","18-44 years age group Vaccinated with 1st dose on the day","13595"
"25","Total 18-44 years age group Vaccinated with 1st dose","12218197"
"26","18-44 years age group Vaccinated with 2nd dose on the day","22821"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8285190"
"28","15-17 years age group Vaccinated with 1st dose on the day","5614"
"29","Total 15-17 years age group Vaccinated with 1st dose","780006"
"30","15-17 years age group Vaccinated with 2nd dose on the day","10152"
"31","Total 15-17 years age group Vaccinated with 2nddose","133750"
"32","Precautionary dose given on the day","2051"
"33","Total Precautionary dose given","393307"
"34","Total Vaccination 1st dose on the day","23970"
"35","Total Vaccination 2nd dose on the day","33593"
"36","Total Vaccination 1st and 2nd dose on the day","57563"
