"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,518+4","15,347+7","101","70-3","12-Oct-21"
"2","Coochbehar","29,062+11","28,818+15","97","147-4","12-Oct-21"
"3","Darjeeling","56,675+39","55,787+36","535+1","353+2","12-Oct-21"
"4","Kalimpong","6,984+8","6,867+6","54","63+2","12-Oct-21"
"5","Jalpaiguri","41,723+17","40,940+22","566","217-5","12-Oct-21"
"6","Uttar Dinajpur","19,730+5","19,468+2","235","27+3","12-Oct-21"
"7","Dakshin Dinajpur","17,631+24","17,318+13","169","144+11","12-Oct-21"
"8","Malda","33,269+6","32,979+11","186","104-5","12-Oct-21"
"9","Murshidabad","33,892+6","33,517+5","327","48+1","12-Oct-21"
"10","Nadia","72,606+46","71,258+53","834","514-7","12-Oct-21"
"11","Birbhum","40,912+5","40,524+11","286","102-6","12-Oct-21"
"12","Purulia","19,377+1","19,242+2","113","22-1","12-Oct-21"
"13","Bankura","35,993+12","35,531+20","273","189-8","12-Oct-21"
"14","Jhargram","12,068+4","11,951+10","27","90-6","12-Oct-21"
"15","Paschim Medinipur","53,140+20","52,340+31","506","294-11","12-Oct-21"
"16","Purba Medinipur","62,863+16","62,219+26","395","249-10","12-Oct-21"
"17","Purba Bardhaman","41,653+32","41,144+32","195","314","12-Oct-21"
"18","Paschim Bardhaman","57,399+22","56,873+17","353","173+5","12-Oct-21"
"19","Howrah","97,610+67","95,506+59","1,515","589+8","12-Oct-21"
"20","Hooghly","85,067+53","83,536+56","979+1","552-4","12-Oct-21"
"21","North 24 Parganas","3,26,901+128","3,20,867+128","4,768+4","1,266-4","12-Oct-21"
"22","South 24 Parganas","99,797+42","97,937+56","1,321+2","539-16","12-Oct-21"
"23","Kolkata","3,18,546+203","3,11,858+157","5,097+3","1,591+43","12-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,78,482+771","15,51,890+775","18,935+11","7,657-15",""
