,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,Anjaw,0,0,0,30,5,10,0.0,0.0,0.0,0.0,102.0,29.0,221.0,21089,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,21002,11760,8410,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
1,1,1,1,1,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,Changlang,0,0,0,2,181,211,3807.0,2.0,0.0,0.0,22.0,1145.0,1738.0,147951,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3809,22,3785,79450,91438,62540,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
2,2,2,2,2,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,East Kameng,0,0,0,0,7,45,-2710.0,0.0,0.0,0.0,0.0,156.0,553.0,78413,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1094,0,1094,52766,23205,17053,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
3,3,3,3,3,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,East Siang,0,0,0,14,111,251,2119.0,4.0,0.0,2.0,213.0,536.0,1556.0,99019,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3221,17,3196,61426,54991,43694,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
4,4,4,4,4,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,Kamle,0,0,0,0,11,22,-2690.0,0.0,0.0,0.0,2.0,91.0,135.0,22256,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,512,0,512,6582,7062,4311,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
5,5,5,5,5,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,Kra Daadi,0,0,0,0,18,44,-242.0,0.0,0.0,0.0,0.0,58.0,235.0,0,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6066,6345,3630,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
6,6,6,6,6,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,Kurung Kumey,0,0,0,0,6,21,241.0,0.0,0.0,0.0,0.0,116.0,145.0,89717,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,511,1,510,9171,9298,6166,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
7,7,7,7,7,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,Lepa Rada,0,0,0,3,20,31,365.0,0.0,0.0,0.0,40.0,37.0,139.0,0,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,876,3,873,16749,13388,10629,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
8,8,8,8,8,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,Lohit,0,0,1,11,93,219,2013.0,0.0,0.0,2.0,274.0,506.0,1241.0,145538,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2888,26,2862,49096,31875,24467,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
9,9,9,9,9,2021-11-18,AR,10,0,4,333,1265,2684,40.0,34.0,0.0,24.0,3717.0,6515.0,17986.0,Longding,0,0,0,0,11,81,-2129.0,0.0,0.0,0.0,21.0,162.0,673.0,60000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,752,2,750,19851,19582,9297,2021-11-18 16:25:32,1504000,2021-11-18 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55242,280,54908,1183185,783978,584351,0,0,0,0,0
