"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","14,998+11","14,651+16","99","248-5","8-Aug-21"
"2","Coochbehar","27,874+34","27,229+38","95","550-4","8-Aug-21"
"3","Darjeeling","53,915+53","52,406+70","501","1,008-17","8-Aug-21"
"4","Kalimpong","6,476+40","6,156+17","43","277+23","8-Aug-21"
"5","Jalpaiguri","40,197+13","39,010+47","542+1","645-35","8-Aug-21"
"6","Uttar Dinajpur","19,493+6","19,136+9","233","124-3","8-Aug-21"
"7","Dakshin Dinajpur","16,964+13","16,689+7","168","107+6","8-Aug-21"
"8","Malda","32,687+8","32,438+4","184","65+4","8-Aug-21"
"9","Murshidabad","33,629+5","33,245+4","322","62+1","8-Aug-21"
"10","Nadia","69,583+49","68,208+45","715+2","660+2","8-Aug-21"
"11","Birbhum","40,408+11","39,990+9","285","133+2","8-Aug-21"
"12","Purulia","19,201+1","19,030+4","112","59-3","8-Aug-21"
"13","Bankura","34,686+17","34,042+27","261","383-10","8-Aug-21"
"14","Jhargram","11,410+22","11,046+23","27","337-1","8-Aug-21"
"15","Paschim Medinipur","51,020+28","49,919+44","492+2","609-18","8-Aug-21"
"16","Purba Medinipur","60,780+19","59,703+50","376+1","701-32","8-Aug-21"
"17","Purba Bardhaman","40,202+18","39,664+25","183","355-7","8-Aug-21"
"18","Paschim Bardhaman","56,377+10","55,822+15","347","208-5","8-Aug-21"
"19","Howrah","94,805+32","92,797+36","1,485","523-4","8-Aug-21"
"20","Hooghly","82,082+28","80,564+42","924+1","594-15","8-Aug-21"
"21","North 24 Parganas","3,20,006+75","3,14,183+86","4,586+4","1,237-15","8-Aug-21"
"22","South 24 Parganas","96,464+27","94,566+44","1,277","621-17","8-Aug-21"
"23","Kolkata","3,11,037+37","3,05,251+57","4,980","806-20","8-Aug-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,34,360+557","15,05,808+719","18,240+11","10,312-173",""
