"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,649+5","15,502+5","102","45","12-Nov-21"
"2","Coochbehar","29,431+12","29,214+13","97","120-1","12-Nov-21"
"3","Darjeeling","57,478+12","56,662+30","545","271-18","12-Nov-21"
"4","Kalimpong","7,089+5","6,992+4","54","43+1","12-Nov-21"
"5","Jalpaiguri","42,144+14","41,432+13","582+1","130","12-Nov-21"
"6","Uttar Dinajpur","19,976+12","19,659+8","239","78+4","12-Nov-21"
"7","Dakshin Dinajpur","18,174+21","17,802+21","172","200","12-Nov-21"
"8","Malda","33,536+24","33,250+9","187","99+15","12-Nov-21"
"9","Murshidabad","34,052+5","33,677+5","329","46","12-Nov-21"
"10","Nadia","73,804+43","72,558+39","870+1","376+3","12-Nov-21"
"11","Birbhum","41,376+22","40,936+15","288","152+7","12-Nov-21"
"12","Purulia","19,442+1","19,309+2","114","19-1","12-Nov-21"
"13","Bankura","36,569+30","36,099+19","275","195+11","12-Nov-21"
"14","Jhargram","12,218+6","12,131+6","27","60","12-Nov-21"
"15","Paschim Medinipur","53,844+10","53,129+23","508","207-13","12-Nov-21"
"16","Purba Medinipur","63,229+9","62,716+12","398+1","115-4","12-Nov-21"
"17","Purba Bardhaman","42,287+22","41,868+22","202","217","12-Nov-21"
"18","Paschim Bardhaman","58,042+27","57,473+22","356","213+5","12-Nov-21"
"19","Howrah","99,575+71","97,418+64","1,529+1","628+6","12-Nov-21"
"20","Hooghly","87,127+79","85,467+67","1,002+1","658+11","12-Nov-21"
"21","North 24 Parganas","3,31,101+151","3,24,832+143","4,878+2","1,391+6","12-Nov-21"
"22","South 24 Parganas","1,01,788+74","99,807+64","1,357+3","624+7","12-Nov-21"
"23","Kolkata","3,25,321+217","3,17,984+222","5,193+3","2,144-8","12-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,03,318+872","15,75,980+828","19,307+13","8,031+31",""
