"1","Total Samples taken","15734090"
"2","Sample collected on the day","33700"
"3","Test conducted on the day","33431"
"4","Total No. of patients tested Positive","602733"
"5","No. of patients discharged","585876"
"6","Number of active Cases","286"
"7","Total Deaths reported","16571"
"8","No. of Patients on oxygen support","23"
"9","Patients at critical care Level-3 facilities","10"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","216628"
"13","Frontline Workers vaccinated with 1st dose on the day","0"
"14","Total Frontline Workers vaccinated with 1st dose","1152562"
"15","Healthcare Workers vaccinated with 2nd dose on the day","18"
"16","Total Healthcare Workers vaccinated with 2nd dose","137371"
"17","Frontline Workers vaccinated with 2nd dose on the day","82"
"18","Total Frontline Workers vaccinated with 2nd dose","332103"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","0"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","100"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1369190"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","469474"
"23","Above 45 Vaccinated with 1st dose on the day","5841"
"24","Total Above 45 Vaccinated with 1st dose","6202493"
"25","Above 45 Vaccinated with 2nd dose on the day","13501"
"26","Total Above 45 Vaccinated with 2nd dose","3082559"
"27","18-44 years age group Vaccinated with 1st dose on the day","16854"
"28","Total 18-44 years age group Vaccinated with 1st dose","8449454"
"29","18-44 years age group Vaccinated with 2nd dose on the day","32055"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3140844"
"31","Total Vaccination 1st dose on the day","22695"
"32","Total Vaccination 2nd dose on the day","45656"
"33","Total Vaccination 1st and 2nd dose on the day","68351"
