"1","Total Samples taken","18021433"
"2","Sample collected on the day","29653"
"3","Test conducted on the day","29017"
"4","Total No. of patients tested Positive","752001"
"5","No. of patients discharged","724214"
"6","Positive cases on the day","777"
"7","Number of active Cases","10351"
"8","Total Deaths reported","17436"
"9","No. of Patients on oxygen support","628"
"10","Patients at critical care Level-3 facilities","200"
"11","Patients who are critical and on ventilator support","62"
"12","Healthcare Workers vaccinated with 1st dose on the day","10"
"13","Total Healthcare Workers vaccinated with 1st dose","218080"
"14","Frontline Workers vaccinated with 1st dose on the day","105"
"15","Total Frontline Workers vaccinated with 1st dose","1115663"
"16","Healthcare Workers vaccinated with 2nd dose on the day","584"
"17","Total Healthcare Workers vaccinated with 2nd dose","197651"
"18","Frontline Workers vaccinated with 2nd dose on the day","2765"
"19","Total Frontline Workers vaccinated with 2nd dose","948833"
"20","Above 45 Vaccinated with 1st dose on the day","35219"
"21","Total Above 45 Vaccinated with 1st dose","7637631"
"22","Above 45 Vaccinated with 2nd dose on the day","45007"
"23","Total Above 45 Vaccinated with 2nd dose","5946188"
"24","18-44 years age group Vaccinated with 1st dose on the day","68595"
"25","Total 18-44 years age group Vaccinated with 1st dose","11147949"
"26","18-44 years age group Vaccinated with 2nd dose on the day","73203"
"27","Total 18-44 years age group Vaccinated with 2nd dose","7245298"
"28","15-17 years age group Vaccinated with 1st dose on the day","11348"
"29","Total 15-17 years age group Vaccinated with 1st dose","575698"
"30","15-17 years age group Vaccinated with 2nd dose on the day","1188"
"31","Total 15-17 years age group Vaccinated with 2nd dose","6535"
"32","Precautionary dose given on the day","11871"
"33","Total Precautionary dose given","271038"
"34","Total Vaccination 1st dose on the day","103929"
"35","Total Vaccination 2nd dose on the day","121559"
"36","Total Vaccination 1st and 2nd dose on the day","225488"
