"1","Total Samples taken","19110514"
"2","Sample collected on the day","10134"
"3","Test conducted on the day","9933"
"4","Total No. of patients tested Positive","759223"
"5","No. of patients discharged","741425"
"6","Positive cases on the day","4"
"7","Number of active Cases","55"
"8","Total Deaths reported","17743"
"9","No. of Patients on oxygen support","4"
"10","Patients at critical care Level-3 facilities","2"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","2"
"13","Total Healthcare Workers vaccinated with 1st dose","218505"
"14","Frontline Workers vaccinated with 1st dose on the day","12"
"15","Total Frontline Workers vaccinated with 1st dose","1116899"
"16","Healthcare Workers vaccinated with 2nd dose on the day","34"
"17","Total Healthcare Workers vaccinated with 2nd dose","208999"
"18","Frontline Workers vaccinated with 2nd dose on the day","126"
"19","Total Frontline Workers vaccinated with 2nd dose","1007988"
"20","Above 45 Vaccinated with 1st dose on the day","928"
"21","Total Above 45 Vaccinated with 1st dose","8271273"
"22","Above 45 Vaccinated with 2nd dose on the day","8559"
"23","Total Above 45 Vaccinated with 2nd dose","6849339"
"24","18-44 years age group Vaccinated with 1st dose on the day","3638"
"25","Total 18-44 years age group Vaccinated with 1st dose","12434960"
"26","18-44 years age group Vaccinated with 2nd dose on the day","18765"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8998108"
"28","15-17 years age group Vaccinated with 1st dose on the day","1534"
"29","Total 15-17 years age group Vaccinated with 1st dose","992595"
"30","15-17 years age group Vaccinated with 2nd dose on the day","3860"
"31","Total 15-17 years age group Vaccinated with 2nddose","523223"
"32","12-14 years age group Vaccinated with 1st dose on the day","3781"
"33","Total 12-14 years age group Vaccinated with 1st dose","351377"
"34","12-14 years age group Vaccinated with 2nd dose on the day","291"
"35","Precautionary dose given on the day","3194"
"36","Total Precautionary dose given","474982"
"37","Total Vaccination 1st dose on the day","4580"
"38","Total Vaccination 2nd dose on the day","27484"
"39","Total Vaccination 1st and 2nd dose on the day","32064"
