"1","Total Samples taken","16930146"
"2","Sample collected on the day","24332"
"3","Test conducted on the day","23797"
"4","Total No. of patients tested Positive","611102"
"5","No. of patients discharged","587753"
"6","Positive cases on the day","2427"
"7","Number of active Cases","6687"
"8","Total Deaths reported","16662"
"9","No. of Patients on oxygen support","49"
"10","Patients at critical care Level-3 facilities","13"
"11","Patients who are critical and on ventilator support","6"
"12","Healthcare Workers vaccinated with 1st dose on the day","15"
"13","Total Healthcare Workers vaccinated with 1st dose","217484"
"14","Frontline Workers vaccinated with 1st dose on the day","56"
"15","Total Frontline Workers vaccinated with 1st dose","1113889"
"16","Healthcare Workers vaccinated with 2nd dose on the day","77"
"17","Total Healthcare Workers vaccinated with 2nd dose","182846"
"18","Frontline Workers vaccinated with 2nd dose on the day","379"
"19","Total Frontline Workers vaccinated with 2nd dose","872420"
"20","Above 45 Vaccinated with 1st dose on the day","16522"
"21","Total Above 45 Vaccinated with 1st dose","6860642"
"22","Above 45 Vaccinated with 2nd dose on the day","28952"
"23","Total Above 45 Vaccinated with 2nd dose","4281899"
"24","18-44 years age group Vaccinated with 1st dose on the day","33685"
"25","Total 18-44 years age group Vaccinated with 1st dose","9134911"
"26","18-44 years age group Vaccinated with 2nd dose on the day","60670"
"27","Total 18-44 years age group Vaccinated with 2nd dose","4322725"
"28","15-17 years age group Vaccinated with 1st dose on the day","8135"
"29","Total 15-17 years age group Vaccinated with 1st dose","22693"
"30","Total Vaccination 1st dose on the day","58413"
"31","Total Vaccination 2nd dose on the day","90078"
"32","Total Vaccination 1st and 2nd dose on the day","148491"
