"1","Total Samples taken","17173089"
"2","Sample collected on the day","38209"
"3","Test conducted on the day","36067"
"4","Total No. of patients tested Positive","649736"
"5","No. of patients discharged","598702"
"6","Positive cases on the day","7642"
"7","Number of active Cases","34303"
"8","Total Deaths reported","16731"
"9","No. of Patients on oxygen support","485"
"10","Patients at critical care Level-3 facilities","122"
"11","Patients who are critical and on ventilator support","30"
"12","Healthcare Workers vaccinated with 1st dose on the day","0"
"13","Total Healthcare Workers vaccinated with 1st dose","218226"
"14","Frontline Workers vaccinated with 1st dose on the day","2"
"15","Total Frontline Workers vaccinated with 1st dose","1114925"
"16","Healthcare Workers vaccinated with 2nd dose on the day","50"
"17","Total Healthcare Workers vaccinated with 2nd dose","184120"
"18","Frontline Workers vaccinated with 2nd dose on the day","203"
"19","Total Frontline Workers vaccinated with 2nd dose","875626"
"20","Above 45 Vaccinated with 1st dose on the day","18236"
"21","Total Above 45 Vaccinated with 1st dose","6992411"
"22","Above 45 Vaccinated with 2nd dose on the day","38727"
"23","Total Above 45 Vaccinated with 2nd dose","4561229"
"24","18-44 years age group Vaccinated with 1st dose on the day","42358"
"25","Total 18-44 years age group Vaccinated with 1st dose","9494303"
"26","18-44 years age group Vaccinated with 2nd dose on the day","76301"
"27","Total 18-44 years age group Vaccinated with 2nd dose","4948709"
"28","15-17 years age group Vaccinated with 1st dose on the day","7672"
"29","Total 15-17 years age group Vaccinated with 1st dose","94593"
"30","Precautionary dose given on the day","5903"
"31","Total Precautionary dose given","28429"
"32","Total Vaccination 1st dose on the day","68268"
"33","Total Vaccination 2nd dose on the day","115281"
"34","Total Vaccination 1st , 2nd and Precautionary dose on the day","189452"
