"Total No. of Sample Taken Today","15602"
"Total No. of Positive Cases Detected Today","119"
"Total Active COVID-19 Patients","804"
"Total No. of Active Cases under Home Isolation (13-03-2022)","727"
"Total No. of Samples found Positive till date","984017"
"Total Positive COVID-19 Patients Recovered / Discharged till date","972604"
"No. of Deaths","10586"
"Total No. of People Vaccinated today","5346  
(1st Dose: 765, 
2nd Dose: 4141 
Precaution Dose: 440)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22896947 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 18yrs above population)","18247424 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","250762"
"Cumulative Coverage of Total COVID-19 Vaccination","41395133"
"COVID-19 Today (13-03-2022) Positivity Rate","0.69%"
"Recovery Rate","98.84%"
"Fatality Rate","1.08%"
"Tests Per Million Population","663436"
