"Total No. of Sample Taken Today","5506"
"Total No. of Positive Cases Detected Today","87"
"Total Active COVID-19 Patients","363"
"Total No. of Active Cases under Home Isolation (09-04-2022)","358"
"Total No. of Samples found Positive till date","985788"
"Total Positive COVID-19 Patients Recovered / Discharged till date","974785"
"No. of Deaths","10617"
"Total No. of People Vaccinated Today","16139 
(1st Dose: 3985 
2nd Dose: 10011 
Precaution Dose: 2143)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23198478 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 18yrs above population)","18570341 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","294676"
"Cumulative Coverage of Total COVID-19 Vaccination","42063495"
"COVID-19 Today (09-04-2022) Positivity Rate","1.47%"
"Recovery Rate","98.88%"
"Fatality Rate","1.08%"
"Tests Per Million Population","675538"
